election,election_date,precinct_code,precinct_name,contest,choice,votes,vote_pct,row_type
2024 General Election,2024-11-05,0003,Delphos 2A,For Justice of the Supreme Court (1-2-25),Dem Melody J. Stewart,129,25.39%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For Justice of the Supreme Court (1-2-25),Overvotes,2,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Justice of the Supreme Court (1-2-25),Undervotes,39,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Justice of the Supreme Court (1-2-25),Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Justice of the Supreme Court (UTE 12-31-26),Rep Daniel R. Hawkins,370,74.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For Justice of the Supreme Court (UTE 12-31-26),Dem Lisa Forbes,130,26.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For Justice of the Supreme Court (UTE 12-31-26),Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Justice of the Supreme Court (UTE 12-31-26),Undervotes,49,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Justice of the Supreme Court (UTE 12-31-26),Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For U.S. Senator,Rep Bernie Moreno,353,66.23%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For U.S. Senator,Dem Sherrod Brown,157,29.46%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For U.S. Senator,Lib Don Kissick,22,4.13%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For U.S. Senator,Write-In: (Invalid),1,0.19%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For U.S. Senator,Write-In: Stephen Faris,0,0.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For U.S. Senator,Write-In: David Allen Pastorius,0,0.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For U.S. Senator,Write-In: Nathan Russell,0,0.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For U.S. Senator,Write-In: Tariq Shabazz,0,0.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For U.S. Senator,Write-In Totals,1,0.19%,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For U.S. Senator,Not Assigned,0,0.00%,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For U.S. Senator,Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For U.S. Senator,Undervotes,16,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For U.S. Senator,Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Representative to Congress (4th District),Rep Jim Jordan,396,74.30%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For Representative to Congress (4th District),Dem Tamie Wilson,137,25.70%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For Representative to Congress (4th District),Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Representative to Congress (4th District),Undervotes,16,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Representative to Congress (4th District),Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For State Senator (12th District),Rep Susan Manchester,426,100.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For State Senator (12th District),Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For State Senator (12th District),Undervotes,123,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For State Senator (12th District),Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For State Representative (78th District),Rep Matt Huffman,441,100.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For State Representative (78th District),Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For State Representative (78th District),Undervotes,108,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For State Representative (78th District),Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Judge of the Court of Appeals (2-9-25) (3rd District),Rep John R. Willamowski,428,100.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For Judge of the Court of Appeals (2-9-25) (3rd District),Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Judge of the Court of Appeals (2-9-25) (3rd District),Undervotes,121,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Judge of the Court of Appeals (2-9-25) (3rd District),Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For County Commissioner (1-2-25),Rep Cory Noonan,435,100.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For County Commissioner (1-2-25),Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For County Commissioner (1-2-25),Undervotes,114,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For County Commissioner (1-2-25),Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For County Commissioner (1-3-25),Rep Beth Seibert,417,100.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For County Commissioner (1-3-25),Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For County Commissioner (1-3-25),Undervotes,132,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For County Commissioner (1-3-25),Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Prosecuting Attorney,Rep Destiny Caldwell,420,100.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For Prosecuting Attorney,Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Prosecuting Attorney,Undervotes,129,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Prosecuting Attorney,Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Clerk of the Court of Common Pleas,Rep Jennifer McBride,421,100.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For Clerk of the Court of Common Pleas,Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Clerk of the Court of Common Pleas,Undervotes,128,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Clerk of the Court of Common Pleas,Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Sheriff,Rep Matthew B. Treglia,436,100.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For Sheriff,Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Sheriff,Undervotes,113,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Sheriff,Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For County Recorder,Rep Mona S. Losh,420,100.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For County Recorder,Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For County Recorder,Undervotes,129,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For County Recorder,Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For County Treasurer,Rep Krista Bohn,423,100.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For County Treasurer,Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For County Treasurer,Undervotes,126,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For County Treasurer,Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For County Engineer,Rep Brion Rhodes,424,100.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For County Engineer,Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For County Engineer,Undervotes,125,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For County Engineer,Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Coroner,Rep John T. Meyer,423,100.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For Coroner,Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Coroner,Undervotes,126,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Coroner,Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Member of State Board of Education (1st District),Kristie Reighard,395,100.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For Member of State Board of Education (1st District),Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Member of State Board of Education (1st District),Undervotes,154,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Member of State Board of Education (1st District),Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Judge of the Court of Common Pleas (1-1-25),Rep Terri L. Kohlrieser,415,100.00%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,For Judge of the Court of Common Pleas (1-1-25),Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Judge of the Court of Common Pleas (1-1-25),Undervotes,134,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,For Judge of the Court of Common Pleas (1-1-25),Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,State Issue 1,NO,349,68.30%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,State Issue 1,YES,162,31.70%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,State Issue 1,Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,State Issue 1,Undervotes,38,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,State Issue 1,Contest Totals,549,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,Proposed Tax Levy (Renewal) - Mental Health & Recovery Services Board,For the Tax Levy,340,66.93%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,Proposed Tax Levy (Renewal) - Mental Health & Recovery Services Board,Against the Tax Levy,168,33.07%,choice
2024 General Election,2024-11-05,0003,Delphos 2A,Proposed Tax Levy (Renewal) - Mental Health & Recovery Services Board,Overvotes,0,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,Proposed Tax Levy (Renewal) - Mental Health & Recovery Services Board,Undervotes,41,,tally
2024 General Election,2024-11-05,0003,Delphos 2A,Proposed Tax Levy (Renewal) - Mental Health & Recovery Services Board,Contest Totals,549,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,STATISTICS,Ballots Cast - Total,211,,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For President and Vice President,Rep Donald J. Trump,165,78.95%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For President and Vice President,Dem Kamala D. Harris,42,20.10%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For President and Vice President,Npc Richard Duncan,1,0.48%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For President and Vice President,Write-In: (Invalid),1,0.48%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For President and Vice President,Lib Chase Oliver,0,0.00%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For President and Vice President,Opc Peter Sonski,0,0.00%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For President and Vice President,Candidate Withdrawn,0,0.00%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For President and Vice President,Write-In: Shiva Ayyadurai / Crystal,0,0.00%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For President and Vice President,Write-In: Cornel West / Melina,0,0.00%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For President and Vice President,Write-In: Christ Garrity / Cody,0,0.00%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For President and Vice President,Write-In: William Nalbach / Willis,0,0.00%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For President and Vice President,Write-In Totals,1,0.48%,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For President and Vice President,Not Assigned,0,0.00%,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For President and Vice President,Overvotes,0,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For President and Vice President,Undervotes,2,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For President and Vice President,Contest Totals,211,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For Justice of the Supreme Court (1-1-25),Rep Megan E. Shanahan,155,77.50%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For Justice of the Supreme Court (1-1-25),Dem Michael P. Donnelly,45,22.50%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For Justice of the Supreme Court (1-1-25),Overvotes,0,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For Justice of the Supreme Court (1-1-25),Undervotes,11,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For Justice of the Supreme Court (1-1-25),Contest Totals,211,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For Justice of the Supreme Court (1-2-25),Rep Joseph T. Deters,152,76.77%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For Justice of the Supreme Court (1-2-25),Dem Melody J. Stewart,46,23.23%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For Justice of the Supreme Court (1-2-25),Overvotes,0,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For Justice of the Supreme Court (1-2-25),Undervotes,13,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For Justice of the Supreme Court (1-2-25),Contest Totals,211,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For Justice of the Supreme Court (UTE 12-31-26),Rep Daniel R. Hawkins,155,78.28%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For Justice of the Supreme Court (UTE 12-31-26),Dem Lisa Forbes,43,21.72%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For Justice of the Supreme Court (UTE 12-31-26),Overvotes,0,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For Justice of the Supreme Court (UTE 12-31-26),Undervotes,13,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For Justice of the Supreme Court (UTE 12-31-26),Contest Totals,211,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For U.S. Senator,Rep Bernie Moreno,145,70.05%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For U.S. Senator,Dem Sherrod Brown,51,24.64%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For U.S. Senator,Lib Don Kissick,10,4.83%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For U.S. Senator,Write-In: (Invalid),1,0.48%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For U.S. Senator,Write-In: Stephen Faris,0,0.00%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For U.S. Senator,Write-In: David Allen Pastorius,0,0.00%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For U.S. Senator,Write-In: Nathan Russell,0,0.00%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For U.S. Senator,Write-In: Tariq Shabazz,0,0.00%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For U.S. Senator,Write-In Totals,1,0.48%,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For U.S. Senator,Not Assigned,0,0.00%,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For U.S. Senator,Overvotes,0,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For U.S. Senator,Undervotes,4,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For U.S. Senator,Contest Totals,211,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For Representative to Congress (4th District),Rep Jim Jordan,162,77.51%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For Representative to Congress (4th District),Dem Tamie Wilson,47,22.49%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For Representative to Congress (4th District),Overvotes,0,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For Representative to Congress (4th District),Undervotes,2,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For Representative to Congress (4th District),Contest Totals,211,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For State Senator (12th District),Rep Susan Manchester,164,100.00%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For State Senator (12th District),Overvotes,0,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For State Senator (12th District),Undervotes,47,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For State Senator (12th District),Contest Totals,211,,tally
2024 General Election,2024-11-05,0004,Delphos 2B,For State Representative (78th District),Rep Matt Huffman,171,100.00%,choice
2024 General Election,2024-11-05,0004,Delphos 2B,For State Representative (78th District),Overvotes,0,,tally
