election,election_date,precinct_code,precinct_name,contest,choice,votes,vote_pct,row_type
2019 General Election,2019-11-05,0005,Lima 1A,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For President of City Council - Lima,Josiah Mathews,45,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For President of City Council - Lima,John G. Nixon,56,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For President of City Council - Lima,Total Votes Cast,101,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For President of City Council - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For President of City Council - Lima,Undervotes,6,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For President of City Council - Lima,Contest Totals,107,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Governing Board of ESC - Allen,Ann Best,54,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Governing Board of ESC - Allen,Total Votes Cast,54,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Governing Board of ESC - Allen,Overvotes,0,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Governing Board of ESC - Allen,Undervotes,84,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Governing Board of ESC - Allen,Contest Totals,138,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Bath,Michael C. Armentrout,0,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Bath,Rob Foley,0,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Bath,Timothy McKinney,0,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Bath,Jackie Place,0,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Bath,Phil White,0,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Bath,Total Votes Cast,0,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Bath,Overvotes,0,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Bath,Undervotes,0,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Bath,Contest Totals,0,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Elida,Pat Schymanski,37,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Elida,Brenda Stocker,41,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Elida,Total Votes Cast,78,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Elida,Overvotes,0,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Elida,Undervotes,60,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Elida,Contest Totals,138,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Lima,Sandra J. Monfort,30,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Lima,Maralee Sullivan,12,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Lima,Write-In Totals,0,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Lima,Write-In: Not Valid,0,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Lima,Write-In: Sally Windle,0,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Lima,Not Assigned,0,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Lima,Total Votes Cast,42,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Lima,Undervotes,72,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Lima,Contest Totals,114,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Lima,For the Tax Levy,74,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Lima,Against the Tax Levy,32,,choice
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Lima,Total Votes Cast,106,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Lima,Undervotes,1,,tally
2019 General Election,2019-11-05,0005,Lima 1A,For Member of Board of Education - Lima,Contest Totals,107,,tally
2019 General Election,2019-11-05,0006,Lima 1B,STATISTICS,Ballots Cast - Total,123,,choice
2019 General Election,2019-11-05,0006,Lima 1B,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0006,Lima 1B,For President of City Council - Lima,Josiah Mathews,36,,choice
2019 General Election,2019-11-05,0006,Lima 1B,For President of City Council - Lima,John G. Nixon,84,,choice
2019 General Election,2019-11-05,0006,Lima 1B,For President of City Council - Lima,Total Votes Cast,120,,tally
2019 General Election,2019-11-05,0006,Lima 1B,For President of City Council - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0006,Lima 1B,For President of City Council - Lima,Undervotes,3,,tally
2019 General Election,2019-11-05,0006,Lima 1B,For President of City Council - Lima,Contest Totals,123,,tally
2019 General Election,2019-11-05,0006,Lima 1B,For Member of Board of Education - Lima,Sandra J. Monfort,89,,choice
2019 General Election,2019-11-05,0006,Lima 1B,For Member of Board of Education - Lima,Maralee Sullivan,55,,choice
2019 General Election,2019-11-05,0006,Lima 1B,For Member of Board of Education - Lima,Write-In Totals,3,,tally
2019 General Election,2019-11-05,0006,Lima 1B,For Member of Board of Education - Lima,Write-In: Not Valid,1,,choice
2019 General Election,2019-11-05,0006,Lima 1B,For Member of Board of Education - Lima,Write-In: Sally Windle,2,,choice
2019 General Election,2019-11-05,0006,Lima 1B,For Member of Board of Education - Lima,Not Assigned,0,,tally
2019 General Election,2019-11-05,0006,Lima 1B,For Member of Board of Education - Lima,Total Votes Cast,147,,tally
2019 General Election,2019-11-05,0006,Lima 1B,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0006,Lima 1B,For Member of Board of Education - Lima,Undervotes,222,,tally
2019 General Election,2019-11-05,0006,Lima 1B,For Member of Board of Education - Lima,Contest Totals,369,,tally
2019 General Election,2019-11-05,0007,Lima 1C,STATISTICS,Ballots Cast - Total,65,,choice
2019 General Election,2019-11-05,0007,Lima 1C,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0007,Lima 1C,For President of City Council - Lima,Josiah Mathews,24,,choice
2019 General Election,2019-11-05,0007,Lima 1C,For President of City Council - Lima,John G. Nixon,40,,choice
2019 General Election,2019-11-05,0007,Lima 1C,For President of City Council - Lima,Total Votes Cast,64,,tally
2019 General Election,2019-11-05,0007,Lima 1C,For President of City Council - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0007,Lima 1C,For President of City Council - Lima,Undervotes,1,,tally
2019 General Election,2019-11-05,0007,Lima 1C,For President of City Council - Lima,Contest Totals,65,,tally
2019 General Election,2019-11-05,0007,Lima 1C,For Member of Board of Education - Lima,Sandra J. Monfort,51,,choice
2019 General Election,2019-11-05,0007,Lima 1C,For Member of Board of Education - Lima,Maralee Sullivan,30,,choice
2019 General Election,2019-11-05,0007,Lima 1C,For Member of Board of Education - Lima,Write-In Totals,6,,tally
2019 General Election,2019-11-05,0007,Lima 1C,For Member of Board of Education - Lima,Write-In: Not Valid,4,,choice
2019 General Election,2019-11-05,0007,Lima 1C,For Member of Board of Education - Lima,Write-In: Sally Windle,2,,choice
2019 General Election,2019-11-05,0007,Lima 1C,For Member of Board of Education - Lima,Not Assigned,0,,tally
2019 General Election,2019-11-05,0007,Lima 1C,For Member of Board of Education - Lima,Total Votes Cast,87,,tally
2019 General Election,2019-11-05,0007,Lima 1C,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0007,Lima 1C,For Member of Board of Education - Lima,Undervotes,108,,tally
2019 General Election,2019-11-05,0007,Lima 1C,For Member of Board of Education - Lima,Contest Totals,195,,tally
2019 General Election,2019-11-05,0008,Lima 2A,STATISTICS,Ballots Cast - Total,219,,choice
2019 General Election,2019-11-05,0008,Lima 2A,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0008,Lima 2A,For President of City Council - Lima,Josiah Mathews,68,,choice
2019 General Election,2019-11-05,0008,Lima 2A,For President of City Council - Lima,John G. Nixon,144,,choice
2019 General Election,2019-11-05,0008,Lima 2A,For President of City Council - Lima,Total Votes Cast,212,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For President of City Council - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For President of City Council - Lima,Undervotes,7,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For President of City Council - Lima,Contest Totals,219,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Council 2nd Ward - Lima,Sam McLean,85,,choice
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Council 2nd Ward - Lima,Tony Wilkerson,133,,choice
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Council 2nd Ward - Lima,Total Votes Cast,218,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Council 2nd Ward - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Council 2nd Ward - Lima,Undervotes,1,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Council 2nd Ward - Lima,Contest Totals,219,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Governing Board of ESC - Allen,Ann Best,178,,choice
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Governing Board of ESC - Allen,Total Votes Cast,178,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Governing Board of ESC - Allen,Overvotes,0,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Governing Board of ESC - Allen,Undervotes,260,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Governing Board of ESC - Allen,Contest Totals,438,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Board of Education - Elida,Pat Schymanski,92,,choice
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Board of Education - Elida,Brenda Stocker,147,,choice
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Board of Education - Elida,Total Votes Cast,239,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Board of Education - Elida,Overvotes,0,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Board of Education - Elida,Undervotes,199,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Board of Education - Elida,Contest Totals,438,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Board of Education - Elida,For the Tax Levy,147,,choice
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Board of Education - Elida,Against the Tax Levy,69,,choice
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Board of Education - Elida,Total Votes Cast,216,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Board of Education - Elida,Overvotes,0,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Board of Education - Elida,Undervotes,3,,tally
2019 General Election,2019-11-05,0008,Lima 2A,For Member of Board of Education - Elida,Contest Totals,219,,tally
2019 General Election,2019-11-05,0009,Lima 2B,STATISTICS,Ballots Cast - Total,194,,choice
2019 General Election,2019-11-05,0009,Lima 2B,STATISTICS,Ballots Cast - Blank,0,,choice
2019 General Election,2019-11-05,0009,Lima 2B,For President of City Council - Lima,Josiah Mathews,50,,choice
2019 General Election,2019-11-05,0009,Lima 2B,For President of City Council - Lima,John G. Nixon,134,,choice
2019 General Election,2019-11-05,0009,Lima 2B,For President of City Council - Lima,Total Votes Cast,184,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For President of City Council - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For President of City Council - Lima,Undervotes,10,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For President of City Council - Lima,Contest Totals,194,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Council 2nd Ward - Lima,Sam McLean,79,,choice
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Council 2nd Ward - Lima,Tony Wilkerson,113,,choice
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Council 2nd Ward - Lima,Total Votes Cast,192,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Council 2nd Ward - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Council 2nd Ward - Lima,Undervotes,2,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Council 2nd Ward - Lima,Contest Totals,194,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Governing Board of ESC - Allen,Ann Best,116,,choice
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Governing Board of ESC - Allen,Total Votes Cast,116,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Governing Board of ESC - Allen,Overvotes,0,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Governing Board of ESC - Allen,Undervotes,152,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Governing Board of ESC - Allen,Contest Totals,268,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Elida,Pat Schymanski,70,,choice
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Elida,Brenda Stocker,84,,choice
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Elida,Total Votes Cast,154,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Elida,Overvotes,0,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Elida,Undervotes,114,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Elida,Contest Totals,268,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Lima,Sandra J. Monfort,45,,choice
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Lima,Maralee Sullivan,19,,choice
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Lima,Write-In Totals,2,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Lima,Write-In: Not Valid,1,,choice
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Lima,Write-In: Sally Windle,1,,choice
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Lima,Not Assigned,0,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Lima,Total Votes Cast,66,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Lima,Overvotes,0,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Lima,Undervotes,114,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Lima,Contest Totals,180,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Lima,For the Tax Levy,135,,choice
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Lima,Against the Tax Levy,57,,choice
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Lima,Total Votes Cast,192,,tally
2019 General Election,2019-11-05,0009,Lima 2B,For Member of Board of Education - Lima,Overvotes,0,,tally
